ntaname,borough,spc_common,count,area,total,spc_per
morningside heights,manhattan,magnolia,15,0.722992189,2599,0.577145056
morningside heights,manhattan,maple,1,0.722992189,2599,0.038476337
morningside heights,manhattan,mulberry,6,0.722992189,2599,0.230858022
morningside heights,manhattan,northern red oak,34,0.722992189,2599,1.30819546
morningside heights,manhattan,norway maple,9,0.722992189,2599,0.346287033
morningside heights,manhattan,paper birch,6,0.722992189,2599,0.230858022
morningside heights,manhattan,pin oak,204,0.722992189,2599,7.849172759
morningside heights,manhattan,pitch pine,1,0.722992189,2599,0.038476337
morningside heights,manhattan,purple-leaf plum,10,0.722992189,2599,0.384763371
morningside heights,manhattan,red maple,4,0.722992189,2599,0.153905348
morningside heights,manhattan,sawtooth oak,13,0.722992189,2599,0.500192382
morningside heights,manhattan,scarlet oak,11,0.722992189,2599,0.423239708
morningside heights,manhattan,schumard's oak,12,0.722992189,2599,0.461716045
morningside heights,manhattan,serviceberry,1,0.722992189,2599,0.038476337
morningside heights,manhattan,shingle oak,6,0.722992189,2599,0.230858022
morningside heights,manhattan,siberian elm,15,0.722992189,2599,0.577145056
morningside heights,manhattan,silver linden,5,0.722992189,2599,0.192381685
morningside heights,manhattan,silver maple,1,0.722992189,2599,0.038476337
morningside heights,manhattan,sophora,153,0.722992189,2599,5.886879569
morningside heights,manhattan,swamp white oak,7,0.722992189,2599,0.269334359
morningside heights,manhattan,sweetgum,7,0.722992189,2599,0.269334359
morningside heights,manhattan,tree of heaven,1,0.722992189,2599,0.038476337
morningside heights,manhattan,turkish hazelnut,1,0.722992189,2599,0.038476337
morningside heights,manhattan,two-winged silverbell,3,0.722992189,2599,0.115429011
morningside heights,manhattan,weeping willow,2,0.722992189,2599,0.076952674
morningside heights,manhattan,white ash,2,0.722992189,2599,0.076952674
morningside heights,manhattan,white oak,2,0.722992189,2599,0.076952674
morningside heights,manhattan,willow oak,40,0.722992189,2599,1.539053482
morrisania-melrose,bronx,'schubert' chokecherry,16,0.605908289,2284,0.700525394
morrisania-melrose,bronx,american elm,25,0.605908289,2284,1.094570928
morrisania-melrose,bronx,american hophornbeam,7,0.605908289,2284,0.30647986
morrisania-melrose,bronx,american hornbeam,16,0.605908289,2284,0.700525394
morrisania-melrose,bronx,american linden,60,0.605908289,2284,2.626970228
morrisania-melrose,bronx,amur cork tree,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,amur maackia,18,0.605908289,2284,0.788091068
morrisania-melrose,bronx,amur maple,14,0.605908289,2284,0.61295972
morrisania-melrose,bronx,ash,4,0.605908289,2284,0.175131349
morrisania-melrose,bronx,bald cypress,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,black cherry,2,0.605908289,2284,0.087565674
morrisania-melrose,bronx,black locust,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,black oak,2,0.605908289,2284,0.087565674
morrisania-melrose,bronx,bur oak,2,0.605908289,2284,0.087565674
morrisania-melrose,bronx,callery pear,179,0.605908289,2284,7.837127846
morrisania-melrose,bronx,cherry,89,0.605908289,2284,3.896672504
morrisania-melrose,bronx,chinese chestnut,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,chinese elm,56,0.605908289,2284,2.451838879
morrisania-melrose,bronx,chinese fringetree,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,chinese tree lilac,6,0.605908289,2284,0.262697023
morrisania-melrose,bronx,cockspur hawthorn,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,common hackberry,25,0.605908289,2284,1.094570928
morrisania-melrose,bronx,cornelian cherry,3,0.605908289,2284,0.131348511
morrisania-melrose,bronx,crab apple,28,0.605908289,2284,1.22591944
morrisania-melrose,bronx,dawn redwood,9,0.605908289,2284,0.394045534
morrisania-melrose,bronx,eastern redbud,30,0.605908289,2284,1.313485114
morrisania-melrose,bronx,european alder,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,european hornbeam,21,0.605908289,2284,0.91943958
morrisania-melrose,bronx,flowering dogwood,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,ginkgo,108,0.605908289,2284,4.72854641
morrisania-melrose,bronx,golden raintree,17,0.605908289,2284,0.744308231
morrisania-melrose,bronx,green ash,50,0.605908289,2284,2.189141856
morrisania-melrose,bronx,hawthorn,19,0.605908289,2284,0.831873905
morrisania-melrose,bronx,hedge maple,15,0.605908289,2284,0.656742557
morrisania-melrose,bronx,honeylocust,383,0.605908289,2284,16.76882662
morrisania-melrose,bronx,japanese hornbeam,16,0.605908289,2284,0.700525394
morrisania-melrose,bronx,japanese tree lilac,7,0.605908289,2284,0.30647986
morrisania-melrose,bronx,japanese zelkova,169,0.605908289,2284,7.399299475
morrisania-melrose,bronx,kentucky coffeetree,9,0.605908289,2284,0.394045534
morrisania-melrose,bronx,kentucky yellowwood,11,0.605908289,2284,0.481611208
morrisania-melrose,bronx,kousa dogwood,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,littleleaf linden,105,0.605908289,2284,4.597197898
morrisania-melrose,bronx,london planetree,171,0.605908289,2284,7.486865149
morrisania-melrose,bronx,maple,5,0.605908289,2284,0.218914186
morrisania-melrose,bronx,mulberry,4,0.605908289,2284,0.175131349
morrisania-melrose,bronx,northern red oak,40,0.605908289,2284,1.751313485
morrisania-melrose,bronx,norway maple,9,0.605908289,2284,0.394045534
morrisania-melrose,bronx,norway spruce,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,oklahoma redbud,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,paper birch,17,0.605908289,2284,0.744308231
morrisania-melrose,bronx,pin oak,79,0.605908289,2284,3.458844133
morrisania-melrose,bronx,purple-leaf plum,9,0.605908289,2284,0.394045534
morrisania-melrose,bronx,red horse chestnut,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,red maple,66,0.605908289,2284,2.88966725
morrisania-melrose,bronx,river birch,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,sawtooth oak,4,0.605908289,2284,0.175131349
morrisania-melrose,bronx,schumard's oak,9,0.605908289,2284,0.394045534
morrisania-melrose,bronx,serviceberry,13,0.605908289,2284,0.569176883
morrisania-melrose,bronx,shingle oak,21,0.605908289,2284,0.91943958
morrisania-melrose,bronx,siberian elm,6,0.605908289,2284,0.262697023
morrisania-melrose,bronx,silver linden,14,0.605908289,2284,0.61295972
morrisania-melrose,bronx,silver maple,7,0.605908289,2284,0.30647986
morrisania-melrose,bronx,sophora,44,0.605908289,2284,1.926444834
morrisania-melrose,bronx,sugar maple,1,0.605908289,2284,0.043782837
morrisania-melrose,bronx,swamp white oak,29,0.605908289,2284,1.269702277
morrisania-melrose,bronx,sweetgum,21,0.605908289,2284,0.91943958
morrisania-melrose,bronx,sycamore maple,2,0.605908289,2284,0.087565674
morrisania-melrose,bronx,white ash,7,0.605908289,2284,0.30647986
morrisania-melrose,bronx,white oak,4,0.605908289,2284,0.175131349
morrisania-melrose,bronx,willow oak,19,0.605908289,2284,0.831873905
mott haven-port morris,bronx,'schubert' chokecherry,11,1.502903099,2517,0.437028208
mott haven-port morris,bronx,american beech,5,1.502903099,2517,0.198649186
mott haven-port morris,bronx,american elm,72,1.502903099,2517,2.860548272
mott haven-port morris,bronx,american hophornbeam,7,1.502903099,2517,0.27810886
mott haven-port morris,bronx,american hornbeam,8,1.502903099,2517,0.317838697
mott haven-port morris,bronx,american linden,112,1.502903099,2517,4.449741756
mott haven-port morris,bronx,amur cork tree,1,1.502903099,2517,0.039729837
mott haven-port morris,bronx,amur maackia,8,1.502903099,2517,0.317838697
mott haven-port morris,bronx,amur maple,22,1.502903099,2517,0.874056416
mott haven-port morris,bronx,arborvitae,3,1.502903099,2517,0.119189511
mott haven-port morris,bronx,ash,9,1.502903099,2517,0.357568534
mott haven-port morris,bronx,atlas cedar,1,1.502903099,2517,0.039729837
mott haven-port morris,bronx,bald cypress,1,1.502903099,2517,0.039729837
mott haven-port morris,bronx,bigtooth aspen,1,1.502903099,2517,0.039729837
mott haven-port morris,bronx,black locust,4,1.502903099,2517,0.158919348
mott haven-port morris,bronx,black oak,7,1.502903099,2517,0.27810886
mott haven-port morris,bronx,black walnut,5,1.502903099,2517,0.198649186
mott haven-port morris,bronx,bur oak,8,1.502903099,2517,0.317838697
mott haven-port morris,bronx,callery pear,125,1.502903099,2517,4.966229638
mott haven-port morris,bronx,catalpa,2,1.502903099,2517,0.079459674
mott haven-port morris,bronx,cherry,128,1.502903099,2517,5.08541915
mott haven-port morris,bronx,chinese elm,101,1.502903099,2517,4.012713548
mott haven-port morris,bronx,chinese fringetree,3,1.502903099,2517,0.119189511
mott haven-port morris,bronx,cockspur hawthorn,11,1.502903099,2517,0.437028208
mott haven-port morris,bronx,common hackberry,12,1.502903099,2517,0.476758045
mott haven-port morris,bronx,cornelian cherry,3,1.502903099,2517,0.119189511
mott haven-port morris,bronx,crab apple,14,1.502903099,2517,0.55621772
mott haven-port morris,bronx,cucumber magnolia,3,1.502903099,2517,0.119189511
mott haven-port morris,bronx,dawn redwood,2,1.502903099,2517,0.079459674
mott haven-port morris,bronx,eastern redbud,7,1.502903099,2517,0.27810886
mott haven-port morris,bronx,english oak,5,1.502903099,2517,0.198649186
mott haven-port morris,bronx,european hornbeam,5,1.502903099,2517,0.198649186
mott haven-port morris,bronx,flowering dogwood,1,1.502903099,2517,0.039729837
mott haven-port morris,bronx,ginkgo,82,1.502903099,2517,3.257846643
mott haven-port morris,bronx,golden raintree,6,1.502903099,2517,0.238379023
mott haven-port morris,bronx,green ash,33,1.502903099,2517,1.311084625
mott haven-port morris,bronx,hardy rubber tree,5,1.502903099,2517,0.198649186
mott haven-port morris,bronx,hawthorn,3,1.502903099,2517,0.119189511
mott haven-port morris,bronx,hedge maple,33,1.502903099,2517,1.311084625
mott haven-port morris,bronx,honeylocust,292,1.502903099,2517,11.60111244
mott haven-port morris,bronx,horse chestnut,7,1.502903099,2517,0.27810886
mott haven-port morris,bronx,japanese hornbeam,4,1.502903099,2517,0.158919348
mott haven-port morris,bronx,japanese snowbell,4,1.502903099,2517,0.158919348
